0.39,-1.3548887471753156e-14,-0.008158576456814615,-3.4931999289676683e-15,3.695419398896664e-15,0.016572278664344964,6.930112114039199e-16,-8.202835254215756e-16,-46.58020636205602,-3.1104062988011184e-27
0.395,1.3547153703803301e-14,-0.00855472419392811,3.4953291003579304e-15,-3.6934583744772915e-15,0.017351857597699194,-6.957612665119423e-16,8.195829273259027e-16,-47.007226178883556,3.1077850181723744e-27
0.4,1.3524411120938498e-14,-0.00891180050862772,3.579237832793368e-15,-3.68872810941412e-15,0.018051695857501215,-7.188047574551032e-16,8.195535582717573e-16,-47.38941803131168,3.1031165613904547e-27
0.405,-1.1029872101765665e-19,-0.009231006714621515,-1.0030876409309754e-18,7.095780766769633e-19,0.018674321053945064,-1.0720099467291127e-18,-2.4349924839683056e-19,-47.72847246333927,-5.44954964243185e-31
0.41000000000000003,2.70657787101463e-14,-0.009513561441572449,7.085614981803751e-15,-7.380847971160136e-15,0.019222295806187617,-1.4168159825699514e-15,1.6392148795399582e-15,-48.02596421215079,6.211952233815341e-27
0.41500000000000004,4.343003269142401e-18,-0.009760656867996431,-1.8889270631389988e-17,-1.4717699059068055e-19,0.019698131499989557,3.577149263219302e-18,-2.0095129396272694e-19,-48.28333577776196,6.528143273515411e-31
0.42,1.3528930313506743e-14,-0.009973419531590366,3.5525971165482972e-15,-3.6889774862838e-15,0.02010421002516871,-7.120760166474574e-16,8.194519374797166e-16,-48.501882928266284,3.104117135675203e-27
0.425,-7.220788036555783e-19,-0.010152877578924802,-6.327418842246117e-19,9.21153389084227e-19,0.020442714328327227,-1.6265560368459408e-18,-1.7050655336666315e-19,-48.68274211232376,-5.869853735140443e-31
0.43,1.3533292607280903e-14,-0.010299928902995248,3.5326017934203576e-15,-3.6896081094322615e-15,0.020715566904746296,-7.068694502633435e-16,8.194200400753239e-16,-48.82687974305764,3.1051887836709136e-27
0.435,8.772423667912902e-19,-0.010415318322955613,-7.693490189492683e-18,6.625371563584326e-19,0.02092438124748952,7.544032413351021e-20,-1.4885315186522131e-19,-48.9350833170354,-5.514835324688819e-31
0.44,2.7058470897154072e-14,-0.010499616528171885,7.096427127158531e-15,-7.378134421778923e-15,0.021070420967747694,-1.420602678923193e-15,1.6389517748516338e-15,-49.0079543300201,6.208694781256463e-27
0.445,-1.3529808081113117e-14,-0.010553204894691248,-3.553289646447289e-15,3.690491510869371e-15,0.021154568137671248,7.083745630055709e-16,-8.196742965672452e-16,-49.04590295677116,-3.1053481587390943e-27
0.45,1.3526962366390756e-14,-0.010576262536666547,3.5535190513834526e-15,-3.688099857724213e-15,0.021177301003000082,-7.130419620408525e-16,8.194082941204498e-16,-49.049144467241646,3.1033193591067593e-27
0.455,-1.3525017451986944e-14,-0.010568764345869397,-3.5522493575532996e-15,3.688264509524824e-15,0.02113868380478756,7.081236827208284e-16,-8.192979358613946e-16,-49.01769736090403,-3.1034531596559185e-27
0.46,2.078542895457549e-18,-0.010530474344172092,-1.3667640052713926e-17,5.495146884724281e-19,0.021038362564141266,1.1519562329128093e-18,-1.273747296261373e-19,-48.95138320624878,2.1312997925252384e-31
0.465,-8.820185074852799e-18,-0.010460954143326262,2.7859232691057705e-17,2.74200916455822e-18,0.020875572880717286,-1.028639403449713e-17,-1.2784646263249962e-19,-48.849828187401044,-4.3936959661063526e-30
0.47000000000000003,1.353094166952852e-14,-0.010359566299364076,3.5406317514260023e-15,-3.6890205468291594e-15,0.020649155373121175,-7.099311354675698e-16,8.194678112251094e-16,-48.7124663638718,3.1048649373440124e-27
0.47500000000000003,-1.3502302817731003e-18,-0.010225489699379864,-3.0121665238441063e-19,1.2646468692431237e-18,0.02035758399598464,-2.8154955557343103e-18,-1.361408970186517e-19,-48.53854466382172,-9.600541644693374e-31
0.48,-1.2764249487197195e-18,-0.010057737195964478,-2.698725549053666e-19,1.2503229189548693e-18,0.01999899818969375,-2.9302484444279573e-18,-1.4303759295371042e-19,-48.32712963468701,-1.0524570244936536e-30
0.485,-1.172252135031559e-18,-0.009855176414973243,-2.3674376473671633e-19,1.224829046039473e-18,0.019571253225858953,-3.0443773754416633e-18,-1.5222383577879004e-19,-48.07711598518404,-1.1416294020167086e-30
0.49,1.3535683590131393e-14,-0.009616560009369834,3.530577755086574e-15,-3.690476540126529e-15,0.019071970505653013,-7.075277965917916e-16,8.19592742589148e-16,-47.78723695382132,3.106791952353144e-27
0.495,-8.673774093856593e-19,-0.009340553870096358,-2.196069001477641e-19,1.1447425282485501e-18,0.01849860596966124,-3.245884484865561e-18,-1.7988706005696601e-19,-47.4560765424896,-1.1289383173623791e-30
0.5,-6.85058360160486e-19,-0.00902577834708751,-2.058005295760965e-19,1.0946265231190049e-18,0.01784852186252195,-3.3487303877688013e-18,-1.9829522248746428e-19,-47.08208365106745,-7.912716432798808e-31
